id,artist,track,time,date.entered,week,rating
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk13,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk14,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk15,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk16,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk17,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk18,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk19,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk20,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk21,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk22,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk23,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk24,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk25,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk26,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk27,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk28,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk29,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk30,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk31,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk32,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk33,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk34,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk35,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk36,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk37,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk38,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk39,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk40,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk41,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk42,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk43,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk44,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk45,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk46,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk47,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk48,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk49,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk50,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk51,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk52,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk53,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk54,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk55,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk56,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk57,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk58,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk59,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk60,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk61,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk62,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk63,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk64,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk65,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk66,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk67,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk68,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk69,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk70,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk71,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk72,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk73,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk74,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk75,
1,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk76,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk1,81.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk2,70.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk3,68.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk4,67.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk5,66.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk6,57.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk7,54.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk8,53.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk9,51.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk10,51.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk11,51.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk12,51.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk13,47.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk14,44.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk15,38.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk16,28.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk17,22.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk18,18.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk19,18.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk20,14.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk21,12.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk22,7.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk23,6.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk24,6.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk25,6.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk26,5.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk27,5.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk28,4.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk29,4.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk30,4.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk31,4.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk32,3.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk33,3.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk34,3.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk35,4.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk36,5.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk37,5.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk38,9.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk39,9.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk40,15.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk41,14.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk42,13.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk43,14.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk44,16.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk45,17.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk46,21.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk47,22.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk48,24.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk49,28.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk50,33.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk51,42.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk52,42.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk53,49.0
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk54,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk55,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk56,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk57,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk58,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk59,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk60,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk61,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk62,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk63,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk64,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk65,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk66,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk67,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk68,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk69,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk70,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk71,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk72,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk73,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk74,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk75,
2,3 Doors Down,Kryptonite,3:53,2000-04-08,wk76,
3,3 Doors Down,Loser,4:24,2000-10-21,wk1,76.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk2,76.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk3,72.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk4,69.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk5,67.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk6,65.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk7,55.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk8,59.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk9,62.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk10,61.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk11,61.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk12,59.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk13,61.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk14,66.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk15,72.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk16,76.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk17,75.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk18,67.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk19,73.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk20,70.0
3,3 Doors Down,Loser,4:24,2000-10-21,wk21,
3,3 Doors Down,Loser,4:24,2000-10-21,wk22,
3,3 Doors Down,Loser,4:24,2000-10-21,wk23,
3,3 Doors Down,Loser,4:24,2000-10-21,wk24,
3,3 Doors Down,Loser,4:24,2000-10-21,wk25,
3,3 Doors Down,Loser,4:24,2000-10-21,wk26,
3,3 Doors Down,Loser,4:24,2000-10-21,wk27,
3,3 Doors Down,Loser,4:24,2000-10-21,wk28,
3,3 Doors Down,Loser,4:24,2000-10-21,wk29,
3,3 Doors Down,Loser,4:24,2000-10-21,wk30,
3,3 Doors Down,Loser,4:24,2000-10-21,wk31,
3,3 Doors Down,Loser,4:24,2000-10-21,wk32,
3,3 Doors Down,Loser,4:24,2000-10-21,wk33,
3,3 Doors Down,Loser,4:24,2000-10-21,wk34,
3,3 Doors Down,Loser,4:24,2000-10-21,wk35,
3,3 Doors Down,Loser,4:24,2000-10-21,wk36,
3,3 Doors Down,Loser,4:24,2000-10-21,wk37,
3,3 Doors Down,Loser,4:24,2000-10-21,wk38,
3,3 Doors Down,Loser,4:24,2000-10-21,wk39,
3,3 Doors Down,Loser,4:24,2000-10-21,wk40,
3,3 Doors Down,Loser,4:24,2000-10-21,wk41,
3,3 Doors Down,Loser,4:24,2000-10-21,wk42,
3,3 Doors Down,Loser,4:24,2000-10-21,wk43,
3,3 Doors Down,Loser,4:24,2000-10-21,wk44,
3,3 Doors Down,Loser,4:24,2000-10-21,wk45,
3,3 Doors Down,Loser,4:24,2000-10-21,wk46,
3,3 Doors Down,Loser,4:24,2000-10-21,wk47,
3,3 Doors Down,Loser,4:24,2000-10-21,wk48,
3,3 Doors Down,Loser,4:24,2000-10-21,wk49,
3,3 Doors Down,Loser,4:24,2000-10-21,wk50,
3,3 Doors Down,Loser,4:24,2000-10-21,wk51,
3,3 Doors Down,Loser,4:24,2000-10-21,wk52,
3,3 Doors Down,Loser,4:24,2000-10-21,wk53,
3,3 Doors Down,Loser,4:24,2000-10-21,wk54,
3,3 Doors Down,Loser,4:24,2000-10-21,wk55,
3,3 Doors Down,Loser,4:24,2000-10-21,wk56,
3,3 Doors Down,Loser,4:24,2000-10-21,wk57,
3,3 Doors Down,Loser,4:24,2000-10-21,wk58,
3,3 Doors Down,Loser,4:24,2000-10-21,wk59,
3,3 Doors Down,Loser,4:24,2000-10-21,wk60,
3,3 Doors Down,Loser,4:24,2000-10-21,wk61,
3,3 Doors Down,Loser,4:24,2000-10-21,wk62,
3,3 Doors Down,Loser,4:24,2000-10-21,wk63,
3,3 Doors Down,Loser,4:24,2000-10-21,wk64,
3,3 Doors Down,Loser,4:24,2000-10-21,wk65,
3,3 Doors Down,Loser,4:24,2000-10-21,wk66,
3,3 Doors Down,Loser,4:24,2000-10-21,wk67,
3,3 Doors Down,Loser,4:24,2000-10-21,wk68,
3,3 Doors Down,Loser,4:24,2000-10-21,wk69,
3,3 Doors Down,Loser,4:24,2000-10-21,wk70,
3,3 Doors Down,Loser,4:24,2000-10-21,wk71,
3,3 Doors Down,Loser,4:24,2000-10-21,wk72,
3,3 Doors Down,Loser,4:24,2000-10-21,wk73,
3,3 Doors Down,Loser,4:24,2000-10-21,wk74,
3,3 Doors Down,Loser,4:24,2000-10-21,wk75,
3,3 Doors Down,Loser,4:24,2000-10-21,wk76,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk1,57.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk2,34.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk3,25.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk4,17.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk5,17.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk6,31.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk7,36.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk8,49.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk9,53.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk10,57.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk11,64.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk12,70.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk13,75.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk14,76.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk15,78.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk16,85.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk17,92.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk18,96.0
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk19,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk20,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk21,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk22,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk23,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk24,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk25,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk26,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk27,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk28,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk29,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk30,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk31,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk32,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk33,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk34,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk35,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk36,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk37,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk38,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk39,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk40,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk41,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk42,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk43,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk44,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk45,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk46,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk47,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk48,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk49,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk50,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk51,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk52,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk53,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk54,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk55,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk56,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk57,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk58,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk59,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk60,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk61,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk62,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk63,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk64,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk65,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk66,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk67,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk68,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk69,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk70,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk71,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk72,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk73,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk74,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk75,
4,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk76,
5,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk1,51.0
5,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk2,39.0
5,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk3,34.0
5,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk4,26.0
5,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk5,26.0
5,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk6,19.0
5,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk7,2.0
5,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk8,2.0
5,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk9,3.0
5,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk10,6.0
5,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk11,7.0
5,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk12,22.0
5,98^0,Give Me Just One Nig...,3:24,2000-08-19,wk13,29.0
